,Players,Team,Location,Opponent,Opponent Conference,Power,Top 25,,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,OPP ACTIVE VALUE,OPP HISTORICAL VALUE,TEAM ACTIVE VALUE,TEAM HISTORICAL VALUE,Doubles,Double Doube,Triple Double,0-3+ FG,Perfect 2 FG min 3,Perfect 3 FG min 3,Points Leader,Def Reb Leader,Off Reb Leader,Steal Leader,Assist Leader,Foul Trouble,20+ minutes,20+ points,SM,Line,Clutch ,Overtime,Attendance,Player Points,Top 7,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,Player Name
Team:,,,,,,,,,Sum:,Sum:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sum:,,,,,,,,,,,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Count (Unique):
,Juhlawnei Stone,Stephen F. Austin,AWAY,Arkansas St.,Sun Belt,0,0,Starter,1,14,0,1,0,0,2,3,3,1,0,0,1,4,2,0,22.157,0,22.097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10,7.5,0,0,"4,129",0,FALSE, , , , , , , , , , , , , , , , 
,Juhlawnei Stone,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Bench,0,10,1,2,0,1,0,0,0,2,0,0,4,2,2,0,63.597,0,22.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,4.5,0,0,2627,0,FALSE, , , , , , , , , , , , , , , , 
,Keenan Emmanuel,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Bench,0,9,2,4,1,1,3,3,1,1,1,0,2,2,8,0,63.597,0,22.097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-15,4.5,0,0,2627,0,FALSE, , , , , , , , , , , , , , , , 
,Keith Lamar,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Bench,0,15,1,7,1,5,2,2,0,1,0,1,0,2,5,0,63.597,0,22.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,4.5,0,0,2627,0,TRUE,0,15,1,7,1,5,2,2,0,1,0,1,0,2,5,Keith Lamar
,Keith Lamar,Stephen F. Austin,AWAY,Arkansas St.,Sun Belt,0,0,Bench,0,25,2,8,1,4,1,2,0,0,0,0,3,3,6,0,22.157,0,22.097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,7.5,0,0,"4,129",0,TRUE,0,25,2,8,1,4,1,2,0,0,0,0,3,3,6,Keith Lamar
,Matt Hayman,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Starter,1,23,3,7,1,2,0,0,1,0,3,2,0,0,7,0,63.597,0,22.097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-15,4.5,0,0,2627,0,TRUE,1,23,3,7,1,2,0,0,1,0,3,2,0,0,7,Matt Hayman
,Matt Hayman,Stephen F. Austin,AWAY,Arkansas St.,Sun Belt,0,0,Starter,1,31,4,9,1,3,3,4,3,3,1,1,2,4,12,0,22.157,0,22.097,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-10,7.5,0,0,"4,129",0,TRUE,1,31,4,9,1,3,3,4,3,3,1,1,2,4,12,Matt Hayman
,Myles Jenkins,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Starter,1,14,1,2,0,1,1,2,0,2,0,0,0,4,3,0,63.597,0,22.097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-15,4.5,0,0,2627,0,TRUE,1,14,1,2,0,1,1,2,0,2,0,0,0,4,3,Myles Jenkins
,Myles Jenkins,Stephen F. Austin,AWAY,Arkansas St.,Sun Belt,0,0,Starter,1,21,1,5,0,1,1,2,0,0,0,0,1,2,3,0,22.157,0,22.097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,7.5,0,0,"4,129",0,TRUE,1,21,1,5,0,1,1,2,0,0,0,0,1,2,3,Myles Jenkins
,Nana Antwi-Boasiako,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Starter,1,25,2,5,2,3,1,3,2,3,1,2,1,4,7,0,63.597,0,22.097,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-15,4.5,0,0,2627,0,TRUE,1,25,2,5,2,3,1,3,2,3,1,2,1,4,7,Nana Antwi-Boasiako
,Nana Antwi-Boasiako,Stephen F. Austin,AWAY,Arkansas St.,Sun Belt,0,0,Starter,1,28,4,8,0,3,3,4,2,10,0,1,1,2,11,0,22.157,0,22.097,2,1,0,0,0,0,0,1,0,0,0,0,1,0,-10,7.5,0,0,"4,129",0,TRUE,1,28,4,8,0,3,3,4,2,10,0,1,1,2,11,Nana Antwi-Boasiako
,Thierno Sylla,Stephen F. Austin,AWAY,Drake,Missouri Valley,0,0,Bench,0,26,1,3,0,0,0,3,3,2,1,0,0,4,2,0,63.597,0,22.097,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-15,4.5,0,0,2627,0,TRUE,0,26,1,3,0,0,0,3,3,2,1,0,0,4,2,Thierno Sylla
,Thierno Sylla,Stephen F. Austin,AWAY,Arkansas St.,Sun Belt,0,0,Bench,0,10,0,0,0,0,0,0,0,2,0,0,2,4,0,0,22.157,0,22.097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10,7.5,0,0,"4,129",0,TRUE,0,10,0,0,0,0,0,0,0,2,0,0,2,4,0,Thierno Sylla
Stetson,,,,,,,,,15,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,12,495,65,143,19,60,21,38,20,50,30,14,34,26,170,8
,Abramo Canka,Stetson,AWAY,The Citadel,Southern,0,0,Starter,1,27,4,9,0,2,1,4,1,5,3,2,0,1,9,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-22,2.5,0,0,"1,051",0,TRUE,1,27,4,9,0,2,1,4,1,5,3,2,0,1,9,Abramo Canka
,Abramo Canka,Stetson,AWAY,Oklahoma,SEC,0,0,Starter,1,36,8,12,4,5,2,2,1,2,1,2,4,1,22,0,21.835,0,34.45,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-21,27.5,0,0,"4,922",0,TRUE,1,36,8,12,4,5,2,2,1,2,1,2,4,1,22,Abramo Canka
,Abramo Canka,Stetson,HOME,Nebraska Omaha,Summit,0,,Starter,1,25,4,6,0,0,1,4,1,4,2,0,1,2,9,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-4.5,1,0,561,0,TRUE,1,25,4,6,0,0,1,4,1,4,2,0,1,2,9,Abramo Canka
,Alex Doyle,Stetson,AWAY,The Citadel,Southern,0,0,Bench,0,11,1,2,0,0,0,0,0,0,0,0,1,0,2,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,2.5,0,0,"1,051",0,TRUE,0,11,1,2,0,0,0,0,0,0,0,0,1,0,2,Alex Doyle
,Alex Doyle,Stetson,AWAY,Oklahoma,SEC,0,0,Bench,0,18,1,2,1,2,0,0,1,2,4,1,0,0,3,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,27.5,0,0,"4,922",0,TRUE,0,18,1,2,1,2,0,0,1,2,4,1,0,0,3,Alex Doyle
,Alex Doyle,Stetson,HOME,Nebraska Omaha,Summit,0,,Bench,0,11,1,6,1,5,0,0,0,3,0,0,0,0,3,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4.5,1,0,561,0,TRUE,0,11,1,6,1,5,0,0,0,3,0,0,0,0,3,Alex Doyle
,Daniel Macgregor,Stetson,AWAY,The Citadel,Southern,0,0,Bench,0,12,0,3,0,0,2,2,0,1,0,0,0,1,2,0,7.827,0,34.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,2.5,0,0,"1,051",0,FALSE, , , , , , , , , , , , , , , , 
,Daniel Macgregor,Stetson,AWAY,Oklahoma,SEC,0,0,Bench,0,8,1,1,0,0,0,0,0,2,0,1,2,1,2,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,27.5,0,0,"4,922",0,FALSE, , , , , , , , , , , , , , , , 
,Daniel Macgregor,Stetson,HOME,Nebraska Omaha,Summit,0,,Bench,0,9,1,3,0,1,2,2,0,2,2,0,1,1,4,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4.5,1,0,561,0,FALSE, , , , , , , , , , , , , , , , 
,Jamie Phillips Jr.,Stetson,AWAY,The Citadel,Southern,0,0,Starter,1,28,2,6,0,1,4,6,2,3,1,0,2,3,8,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-22,2.5,0,0,"1,051",0,TRUE,1,28,2,6,0,1,4,6,2,3,1,0,2,3,8,Jamie Phillips Jr.
,Jamie Phillips Jr.,Stetson,AWAY,Oklahoma,SEC,0,0,Starter,1,28,2,6,1,4,2,2,1,4,0,0,3,2,7,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-21,27.5,0,0,"4,922",0,TRUE,1,28,2,6,1,4,2,2,1,4,0,0,3,2,7,Jamie Phillips Jr.
,Jamie Phillips Jr.,Stetson,HOME,Nebraska Omaha,Summit,0,,Starter,1,34,7,12,3,5,1,3,1,4,5,2,3,3,18,,10.356,,34.45,1,0,0,0,0,0,0,0,0,1,1,0,1,0,-3,-4.5,1,0,561,0,TRUE,1,34,7,12,3,5,1,3,1,4,5,2,3,3,18,Jamie Phillips Jr.
,Jordan Wood,Stetson,AWAY,The Citadel,Southern,0,0,Starter,1,29,4,9,0,3,3,4,1,2,1,1,2,3,11,0,7.827,0,34.45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-22,2.5,0,0,"1,051",0,TRUE,1,29,4,9,0,3,3,4,1,2,1,1,2,3,11,Jordan Wood
,Jordan Wood,Stetson,AWAY,Oklahoma,SEC,0,0,Starter,1,27,5,11,1,7,0,0,0,1,2,1,5,2,11,0,21.835,0,34.45,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-21,27.5,0,0,"4,922",0,TRUE,1,27,5,11,1,7,0,0,0,1,2,1,5,2,11,Jordan Wood
,Jordan Wood,Stetson,HOME,Nebraska Omaha,Summit,0,,Starter,1,30,5,10,3,7,2,2,0,4,1,0,0,1,15,,10.356,,34.45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-4.5,1,0,561,0,TRUE,1,30,5,10,3,7,2,2,0,4,1,0,0,1,15,Jordan Wood
,Josh Massey,Stetson,AWAY,The Citadel,Southern,0,0,Bench,0,26,4,10,0,3,0,0,2,5,0,0,0,0,8,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-22,2.5,0,0,"1,051",0,TRUE,0,26,4,10,0,3,0,0,2,5,0,0,0,0,8,Josh Massey
,Josh Massey,Stetson,AWAY,Oklahoma,SEC,0,0,Bench,0,14,1,3,0,0,3,4,2,0,1,1,1,0,5,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,27.5,0,0,"4,922",0,TRUE,0,14,1,3,0,0,3,4,2,0,1,1,1,0,5,Josh Massey
,Josh Massey,Stetson,HOME,Nebraska Omaha,Summit,0,,Bench,0,15,2,4,0,1,1,2,3,2,1,0,0,3,5,,10.356,,34.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,-4.5,1,0,561,0,TRUE,0,15,2,4,0,1,1,2,3,2,1,0,0,3,5,Josh Massey
,Mehki Ellison,Stetson,AWAY,The Citadel,Southern,0,0,Bench,0,19,2,6,0,3,0,2,0,1,0,1,3,0,4,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,2.5,0,0,"1,051",0,TRUE,0,19,2,6,0,3,0,2,0,1,0,1,3,0,4,Mehki Ellison
,Mehki Ellison,Stetson,AWAY,Oklahoma,SEC,0,0,Bench,0,16,3,6,1,3,0,1,0,2,0,0,2,0,7,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,27.5,0,0,"4,922",0,TRUE,0,16,3,6,1,3,0,1,0,2,0,0,2,0,7,Mehki Ellison
,Mehki Ellison,Stetson,HOME,Nebraska Omaha,Summit,0,,Bench,0,19,3,6,1,2,1,2,0,0,5,1,1,0,8,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,-4.5,1,0,561,0,TRUE,0,19,3,6,1,2,1,2,0,0,5,1,1,0,8,Mehki Ellison
,Stefano Alesso,Stetson,AWAY,The Citadel,Southern,0,0,Starter,1,6,0,2,0,1,0,0,0,1,0,0,1,0,0,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,2.5,0,0,"1,051",0,FALSE, , , , , , , , , , , , , , , , 
,Stefano Alesso,Stetson,HOME,Nebraska Omaha,Summit,0,,Starter,1,13,3,7,0,2,0,1,0,2,1,0,0,0,6,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4.5,1,0,561,0,FALSE, , , , , , , , , , , , , , , , 
,Stefano Alesso,Stetson,AWAY,Oklahoma,SEC,0,0,Bench,0,6,0,1,0,1,0,0,0,1,0,0,1,1,0,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,27.5,0,0,"4,922",0,FALSE, , , , , , , , , , , , , , , , 
,Treyton Thompson,Stetson,AWAY,Oklahoma,SEC,0,0,Starter,1,21,2,2,1,1,0,0,0,5,2,0,1,3,5,0,21.835,0,34.45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-21,27.5,0,0,"4,922",0,FALSE, , , , , , , , , , , , , , , , 
,Treyton Thompson,Stetson,AWAY,The Citadel,Southern,0,0,Bench,0,8,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,2.5,0,0,"1,051",0,FALSE, , , , , , , , , , , , , , , , 
,Treyton Thompson,Stetson,HOME,Nebraska Omaha,Summit,0,,Bench,0,11,1,3,0,1,1,2,0,3,0,0,0,0,3,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4.5,1,0,561,0,FALSE, , , , , , , , , , , , , , , , 
,Tristan Gross,Stetson,AWAY,The Citadel,Southern,0,0,Starter,1,28,3,8,2,4,0,0,1,2,0,0,1,2,8,0,7.827,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-22,2.5,0,0,"1,051",0,TRUE,1,28,3,8,2,4,0,0,1,2,0,0,1,2,8,Tristan Gross
,Tristan Gross,Stetson,AWAY,Oklahoma,SEC,0,0,Starter,1,21,1,5,0,0,0,0,2,0,1,2,4,1,2,0,21.835,0,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-21,27.5,0,0,"4,922",0,TRUE,1,21,1,5,0,0,0,0,2,0,1,2,4,1,2,Tristan Gross
,Tristan Gross,Stetson,HOME,Nebraska Omaha,Summit,0,,Starter,1,33,2,4,1,3,0,0,1,4,2,0,1,2,5,,10.356,,34.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-4.5,1,0,561,0,TRUE,1,33,2,4,1,3,0,0,1,4,2,0,1,2,5,Tristan Gross
Stonehill,,,,,,,,,20,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,20,721,78,187,40,96,50,76,16,86,52,28,43,66,246,11
,Alex Bates IV,Stonehill,AWAY,Notre Dame,ACC,1,,Bench,0,7,0,3,0,3,0,0,0,1,1,0,0,1,0,,3.925,,10.645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-29,26.5,0,0,5121,0,FALSE, , , , , , , , , , , , , , , , 
,Alex Bates IV,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Bench,0,8,0,1,0,1,0,0,0,0,0,0,1,1,0,0,10.95,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.5,1,0,0,0,FALSE, , , , , , , , , , , , , , , , 
,Amir Nesbitt,Stonehill,AWAY,Providence,Big East,0,0,Starter,1,30,5,11,1,4,1,5,0,3,5,1,6,1,12,0,45.336,0,10.645,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-27,23.5,0,0,11027,0,TRUE,1,30,5,11,1,4,1,5,0,3,5,1,6,1,12,Amir Nesbitt
,Amir Nesbitt,Stonehill,AWAY,Notre Dame,ACC,1,,Starter,1,24,3,10,0,3,0,0,0,2,3,4,2,4,6,,3.925,,10.645,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-29,26.5,0,0,5121,0,TRUE,1,24,3,10,0,3,0,0,0,2,3,4,2,4,6,Amir Nesbitt
,Amir Nesbitt,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Bench,0,22,2,6,1,3,0,1,1,2,4,2,1,1,5,0,10.95,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1.5,1,0,0,0,TRUE,0,22,2,6,1,3,0,1,1,2,4,2,1,1,5,Amir Nesbitt
,Chas Stinson,Stonehill,AWAY,Notre Dame,ACC,1,,Starter,1,28,0,5,0,1,2,2,1,3,1,0,1,3,2,,3.925,,10.645,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-29,26.5,0,0,5121,0,TRUE,1,28,0,5,0,1,2,2,1,3,1,0,1,3,2,Chas Stinson
,Chas Stinson,Stonehill,AWAY,Providence,Big East,0,0,Starter,1,31,4,8,0,0,2,8,1,3,0,2,2,2,10,0,45.336,0,10.645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-27,23.5,0,0,11027,0,TRUE,1,31,4,8,0,0,2,8,1,3,0,2,2,2,10,Chas Stinson
,Chas Stinson,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Starter,1,28,5,9,1,2,4,6,1,4,5,2,2,4,15,0,15.884,0,10.645,1,0,0,0,0,0,0,0,0,1,1,1,1,0,26,-2.5,0,0,0,0,TRUE,1,28,5,9,1,2,4,6,1,4,5,2,2,4,15,Chas Stinson
,Chas Stinson,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Starter,1,22,2,6,0,2,1,3,0,3,5,1,2,5,5,0,10.95,0,10.645,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,-1.5,1,0,0,0,TRUE,1,22,2,6,0,2,1,3,0,3,5,1,2,5,5,Chas Stinson
,Christopher Melis,Stonehill,AWAY,Notre Dame,ACC,1,,Bench,0,12,0,2,0,0,0,0,0,1,2,1,0,2,0,,3.925,,10.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,26.5,0,0,5121,0,FALSE, , , , , , , , , , , , , , , , 
,Christopher Melis,Stonehill,AWAY,Providence,Big East,0,0,Bench,0,11,1,4,1,1,2,2,0,1,1,0,0,4,5,0,45.336,0,10.645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27,23.5,0,0,11027,0,FALSE, , , , , , , , , , , , , , , , 
,Christopher Melis,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Bench,0,14,1,4,1,3,4,4,0,0,1,0,1,0,7,0,15.884,0,10.645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,-2.5,0,0,0,0,TRUE,0,14,1,4,1,3,4,4,0,0,1,0,1,0,7,Christopher Melis
,Christopher Melis,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Bench,0,19,2,2,0,0,1,1,0,3,2,2,2,4,5,0,10.95,0,10.645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1.5,1,0,0,0,TRUE,0,19,2,2,0,0,1,1,0,3,2,2,2,4,5,Christopher Melis
,Ethan Meuser,Stonehill,AWAY,Providence,Big East,0,0,Starter,1,21,3,7,1,4,0,0,0,2,1,5,1,3,7,0,45.336,0,10.645,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-27,23.5,0,0,11027,0,TRUE,1,21,3,7,1,4,0,0,0,2,1,5,1,3,7,Ethan Meuser
,Ethan Meuser,Stonehill,AWAY,Notre Dame,ACC,1,,Starter,1,22,4,8,3,6,0,0,1,4,1,3,3,0,11,,3.925,,10.645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-29,26.5,0,0,5121,0,TRUE,1,22,4,8,3,6,0,0,1,4,1,3,3,0,11,Ethan Meuser
,Ethan Meuser,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Starter,1,15,2,5,2,5,1,2,0,2,1,0,1,2,7,0,15.884,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-2.5,0,0,0,0,TRUE,1,15,2,5,2,5,1,2,0,2,1,0,1,2,7,Ethan Meuser
,Ethan Meuser,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Starter,1,25,4,5,4,5,1,1,0,4,4,0,1,2,13,0,10.95,0,10.645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1.5,1,0,0,0,TRUE,1,25,4,5,4,5,1,1,0,4,4,0,1,2,13,Ethan Meuser
,Hermann Koffi,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Starter,1,37,3,6,3,5,0,0,0,8,5,2,1,2,9,0,15.884,0,10.645,0,0,0,0,0,0,0,0,0,1,1,0,1,0,26,-2.5,0,0,0,0,TRUE,1,37,3,6,3,5,0,0,0,8,5,2,1,2,9,Hermann Koffi
,Hermann Koffi,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Starter,1,35,5,7,3,5,1,1,1,3,2,0,0,1,14,0,10.95,0,10.645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1.5,1,0,0,0,TRUE,1,35,5,7,3,5,1,1,1,3,2,0,0,1,14,Hermann Koffi
,Hermann Koffi,Stonehill,AWAY,Notre Dame,ACC,1,,Bench,0,29,2,5,2,3,0,0,0,1,1,1,0,0,6,,3.925,,10.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-29,26.5,0,0,5121,0,TRUE,0,29,2,5,2,3,0,0,0,1,1,1,0,0,6,Hermann Koffi
,Josh Morgan,Stonehill,AWAY,Notre Dame,ACC,1,,Starter,1,24,1,7,1,4,5,6,0,1,1,0,1,3,8,,3.925,,10.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-29,26.5,0,0,5121,0,TRUE,1,24,1,7,1,4,5,6,0,1,1,0,1,3,8,Josh Morgan
,Josh Morgan,Stonehill,AWAY,Providence,Big East,0,0,Starter,1,28,0,5,0,3,0,1,1,3,1,0,0,4,0,0,45.336,0,10.645,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-27,23.5,0,0,11027,0,TRUE,1,28,0,5,0,3,0,1,1,3,1,0,0,4,0,Josh Morgan
,Josh Morgan,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Starter,1,34,6,11,4,8,4,6,0,10,1,0,1,1,20,0,15.884,0,10.645,2,1,0,0,0,0,1,1,0,0,0,0,1,1,26,-2.5,0,0,0,0,TRUE,1,34,6,11,4,8,4,6,0,10,1,0,1,1,20,Josh Morgan
,Josh Morgan,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Starter,1,32,4,14,4,8,4,6,1,5,0,0,1,3,16,0,10.95,0,10.645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1.5,1,0,0,0,TRUE,1,32,4,14,4,8,4,6,1,5,0,0,1,3,16,Josh Morgan
,Kesean Shillingford,Stonehill,AWAY,Providence,Big East,0,0,Bench,0,26,2,5,1,2,0,0,0,1,0,0,0,1,5,0,45.336,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27,23.5,0,0,11027,0,TRUE,0,26,2,5,1,2,0,0,0,1,0,0,0,1,5,Kesean Shillingford
,Louie Semona,Stonehill,AWAY,Notre Dame,ACC,1,,Bench,0,29,4,11,3,9,0,1,0,2,0,0,1,3,11,,3.925,,10.645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-29,26.5,0,0,5121,0,TRUE,0,29,4,11,3,9,0,1,0,2,0,0,1,3,11,Louie Semona
,Louie Semona,Stonehill,AWAY,Providence,Big East,0,0,Bench,0,21,2,5,2,4,0,0,0,2,1,1,2,1,6,0,45.336,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27,23.5,0,0,11027,0,TRUE,0,21,2,5,2,4,0,0,0,2,1,1,2,1,6,Louie Semona
,Louie Semona,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Bench,0,8,1,2,0,1,1,1,0,3,0,0,2,1,3,0,15.884,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-2.5,0,0,0,0,FALSE, , , , , , , , , , , , , , , , 
,Louie Semona,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Bench,0,11,2,5,2,4,0,0,0,2,0,1,2,1,6,0,10.95,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.5,1,0,0,0,FALSE, , , , , , , , , , , , , , , , 
,Pearse McGuinn,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Bench,0,22,2,3,0,0,1,1,2,4,2,1,3,2,5,0,15.884,0,10.645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,-2.5,0,0,0,0,TRUE,0,22,2,3,0,0,1,1,2,4,2,1,3,2,5,Pearse McGuinn
,Todd Brogna,Stonehill,AWAY,Providence,Big East,0,0,Starter,1,23,0,5,0,2,3,4,1,4,0,1,2,5,3,0,45.336,0,10.645,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-27,23.5,0,0,11027,0,TRUE,1,23,0,5,0,2,3,4,1,4,0,1,2,5,3,Todd Brogna
,Todd Brogna,Stonehill,AWAY,Notre Dame,ACC,1,,Starter,1,25,3,5,2,2,8,9,3,1,2,0,1,4,16,,3.925,,10.645,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-29,26.5,0,0,5121,0,TRUE,1,25,3,5,2,2,8,9,3,1,2,0,1,4,16,Todd Brogna
,Todd Brogna,Stonehill,NEUTRAL,New Orleans,Southland,0,0,Starter,1,29,4,7,0,1,4,4,2,5,1,0,2,1,12,0,15.884,0,10.645,1,0,0,0,0,1,0,0,0,0,0,0,1,0,26,-2.5,0,0,0,0,TRUE,1,29,4,7,0,1,4,4,2,5,1,0,2,1,12,Todd Brogna
,Todd Brogna,Stonehill,NEUTRAL,Lindenwood,Ohio Valley,0,0,Starter,1,26,3,5,1,2,3,4,0,1,2,0,3,4,10,0,10.95,0,10.645,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1.5,1,0,0,0,TRUE,1,26,3,5,1,2,3,4,0,1,2,0,3,4,10,Todd Brogna
Stony Brook,,,,,,,,,15,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,15,536,62,160,19,64,38,58,25,46,28,14,32,42,181,8
,Andre Snoddy,Stony Brook,AWAY,Central Michigan,MAC,0,,Starter,1,32,3,6,0,0,5,6,2,5,1,0,1,1,11,,9.536,,20.781,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.5,1,0,2002,0,TRUE,1,32,3,6,0,0,5,6,2,5,1,0,1,1,11,Andre Snoddy
,Andre Snoddy,Stony Brook,AWAY,Marquette,Big East,1,,Starter,1,30,3,5,1,1,1,2,0,3,2,2,1,1,8,,48.524,,20.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-40,22.5,0,0,"14,546",0,TRUE,1,30,3,5,1,1,1,2,0,3,2,2,1,1,8,Andre Snoddy
